,A,B,C,D,E,F,G,H,J,K
6.0,12631,13265,12571,12456,13133,13152,13024,12952,12805,12446
16.0,13272,13548,13119,12897,13884,14071,12981,13479,12987,12762
23.0,13713,14098,12978,13190,14460,14090,13170,13545,13200,13285
