,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
8.0/F低層A,8.0,低層,A,6000248,15076,398,373,4,KKC
13.0/F中層A,13.0,中層,A,6256560,15720,398,371,4,KKC
19.0/F高層A,19.0,高層,A,6569786,16507,398,366,4,KKC
8.0/F低層B,8.0,低層,B,7187940,14790,486,315,4,KKC
13.0/F中層B,13.0,中層,B,7490232,15412,486,323,4,KKC
19.0/F高層B,19.0,高層,B,7957764,16374,486,308,4,KKC
8.0/F低層C,8.0,低層,C,5995374,14343,418,321,3,KKC
13.0/F中層C,13.0,中層,C,6247846,14947,418,329,3,KKC
19.0/F高層C,19.0,高層,C,6651216,15912,418,338,3,KKC
8.0/F低層D,8.0,低層,D,7805832,14536,537,350,4,KKC
13.0/F中層D,13.0,中層,D,8139309,15157,537,357,4,KKC
19.0/F高層D,19.0,高層,D,8546355,15915,537,349,4,KKC
8.0/F低層E,8.0,低層,E,6852807,14247,481,306,4,KKC
13.0/F中層E,13.0,中層,E,7138040,14840,481,316,4,KKC
19.0/F高層E,19.0,高層,E,7552181,15701,481,366,4,KKC
8.0/F低層F,8.0,低層,F,5847814,14693,398,254,4,KKC
13.0/F中層F,13.0,中層,F,6106912,15344,398,262,4,KKC
19.0/F高層F,19.0,高層,F,6429690,16155,398,260,4,KKC
