,1,10,2,3,4,5,6,8,9
6.0,12123,11931,12116,12164,11951,11900,12918,12901,12587
8.0,12268,12074,12262,12310,12093,12043,13104,13055,12736
11.0,12482,12285,12476,13127,12649,14442,13304,13284,12960
