,1,10,12,14,18,19,20,21,5,6,9
9.0,5247,5332,,5247,5304,5332,5319,5247,5661,5319,5319
18.0,5420,5508,,5420,5479,5508,5494,5420,5853,5494,5494
28.0,5612,5702,,5612,5672,5702,5688,5612,6120,5688,5688
