,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層1,4.0,低層,1,5995952,10232,586
8.0/F中層1,8.0,中層,1,6214530,10605,586
13.0/F高層1,13.0,高層,1,5776958,11174,517
4.0/F低層10,4.0,低層,10,4182864,10128,413
8.0/F中層10,8.0,中層,10,4291070,10390,413
13.0/F高層10,13.0,高層,10,3429540,10585,324
4.0/F低層11,4.0,低層,11,4657560,12588,370
8.0/F中層11,8.0,中層,11,4782250,12925,370
13.0/F高層11,13.0,高層,11,4936910,13343,370
4.0/F低層12,4.0,低層,12,4555098,12618,361
8.0/F中層12,8.0,中層,12,4676394,12954,361
13.0/F高層12,13.0,高層,12,4791472,13384,358
4.0/F低層14,4.0,低層,14,5274360,11466,460
8.0/F中層14,8.0,中層,14,4775260,10381,460
13.0/F高層14,13.0,高層,14,5860575,11163,525
4.0/F低層15,4.0,低層,15,5717791,10453,547
8.0/F中層15,8.0,中層,15,5865481,10723,547
13.0/F高層15,13.0,高層,15,6478732,10834,598
4.0/F低層16,4.0,低層,16,3751569,12141,309
8.0/F中層16,8.0,中層,16,3843033,12437,309
13.0/F高層16,13.0,高層,16,3876405,12545,309
4.0/F低層16 & 17,4.0,低層,16 & 17,7096006,10051,706
8.0/F中層16 & 17,8.0,中層,16 & 17,7278860,10310,706
13.0/F高層16 & 17,13.0,高層,16 & 17,7512546,10641,706
4.0/F低層17,4.0,低層,17,4728667,11911,397
8.0/F中層17,8.0,中層,17,4073220,10260,397
13.0/F高層17,13.0,高層,17,4207406,10598,397
4.0/F低層2,4.0,低層,2,5998005,10253,585
8.0/F中層2,8.0,中層,2,5971866,10551,566
13.0/F高層2,13.0,高層,2,4790425,10765,445
4.0/F低層3,4.0,低層,3,6264700,10270,610
8.0/F中層3,8.0,中層,3,6425740,10534,610
13.0/F高層3,13.0,高層,3,6513416,10892,598
4.0/F低層4,4.0,低層,4,6007086,10251,586
8.0/F中層4,8.0,中層,4,6162962,10517,586
13.0/F高層4,13.0,高層,4,4763434,10777,442
4.0/F低層5,4.0,低層,5,4878510,12509,390
8.0/F中層5,8.0,中層,5,3926520,10068,390
13.0/F高層5,13.0,高層,5,4063020,10418,390
4.0/F低層6,4.0,低層,6,4725135,11667,405
8.0/F中層6,8.0,中層,6,4327020,10684,405
13.0/F高層6,13.0,高層,6,4340655,10989,395
4.0/F低層7,4.0,低層,7,3779126,9893,382
8.0/F中層7,8.0,中層,7,3805346,10202,373
13.0/F高層7,13.0,高層,7,4147616,11783,352
4.0/F低層8,4.0,低層,8,4828842,12042,401
8.0/F中層8,8.0,中層,8,4831792,12326,392
13.0/F高層8,13.0,高層,8,5144880,13260,388
4.0/F低層9,4.0,低層,9,4797163,11963,401
8.0/F中層9,8.0,中層,9,4141929,10329,401
13.0/F高層9,13.0,高層,9,6311403,10863,581
4.0/F低層A404,4.0,低層,A404,6007086,10251,586
8.0/F中層A404,8.0,中層,A404,6162962,10517,586
13.0/F高層A404,13.0,高層,A404,6360444,10854,586
