,1,2,3,4,5,6,7,8
8.0,6890688,6970416,7054984,6846336,6784064,6938040,6836352,6749120
15.0,7107520,7272288,7555304,7142016,7095424,7238088,7154640,7038080
22.0,7354816,7573704,7741744,7438144,7393344,7539960,7460616,7330176
