,A,B,C,D,E,F,G,H,J,K
4.0,6609984,6540006,6540006,6551664,4726346,5225890,5856219,6528350,5333196,4741013
10.0,6781323,6709623,6709623,6721568,4847888,5196192,5981511,6697680,5315288,4862936
17.0,6266112,6199590,6199590,6210672,4830217,5323606,6128670,6189100,5447420,4879105
