,A,B,C,D,E,F,G,H,J,K
4.0,14008,15374,15392,14055,15837,15148,14209,14403,15932,13973
10.0,15062,15550,15796,16058,15807,15270,14295,15990,17798,15813
17.0,15080,15848,16116,15581,15886,15484,14672,16089,17321,16771
