,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,4097750,3996333,3735655,4733888,4768160,3685605,3945865,5048914,3907125,4094649,3697500,5135026,3821323,3675210,3876693,4094649,3695250,5135026
18.0,4280709,4047208,3933930,4907968,4960736,3754520,4128608,5306054,3940875,4258116,3812250,5317416,4023195,3869635,4042375,4279823,3910125,5317416
28.0,4273621,4196984,4024790,4869888,5084768,4067140,4301583,5389774,4100250,4272292,4055250,5389176,4026858,4124120,4211158,4272292,4080375,5389176
