,A,B,C,D,E,F,G,H,J,K
7.0,6413728,6196635,6413728,6315639,4731087,5262532,6413728,6413728,5209938,4680229
18.0,6806224,6597333,6806224,6701585,5081059,5566000,6806224,6806224,5510224,5009082
29.0,7196944,7152282,7196944,7085199,5342676,5955620,7196944,7196944,5810992,5262510
