,A,B,C,D,E,F,G,H
6.0,5738700,5615379,5615379,6169950,6098176,5662591,5704512,5633694
16.0,5859579,5805855,5682941,6421050,6293056,5822135,5882371,5793645
28.0,6099709,6045578,5908012,6492600,6633984,6109070,6132676,5858765
