,1,10,11,12,3,4,5,6,7,8,9
2.0,547,497,497,463,380,380,380,380,463,497,497
4.0,547,497,497,463,380,380,380,380,463,497,497
6.0,547,497,497,463,380,380,380,380,463,497,497
