,A,B,C,D,E,F,G,H,J,K
5.0,10181,11173,11173,11216,10307,11167,11329,11147,10890,10251
12.0,10563,11580,10645,11630,10645,11639,11739,11535,11264,10650
18.0,11255,11930,10932,11987,11811,11998,12093,11860,11576,11948
