,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,4764820,12539,380,351,4,KKT
19.0/F中層1,19.0,中層,1,5133040,13508,380,358,4,KKT
31.0/F高層1,31.0,高層,1,5555980,14621,380,330,4,KKT
7.0/F低層10,7.0,低層,10,4867038,11506,423,360,4,KKT
19.0/F中層10,19.0,中層,10,5007897,11839,423,334,3,KKT
31.0/F高層10,31.0,高層,10,5530302,13074,423,382,4,KKT
7.0/F低層11,7.0,低層,11,4874652,11524,423,380,4,KKT
19.0/F中層11,19.0,中層,11,5262120,12440,423,339,3,KKT
31.0/F高層11,31.0,高層,11,5629284,13308,423,359,3,KKT
7.0/F低層12,7.0,低層,12,4327422,12507,346,355,4,KKT
19.0/F中層12,19.0,中層,12,4619100,13350,346,383,4,KKT
31.0/F高層12,31.0,高層,12,4885174,14119,346,364,4,KKT
7.0/F低層13,7.0,低層,13,4870080,12816,380,389,4,KKT
19.0/F中層13,19.0,中層,13,5019800,13210,380,400,4,KKT
31.0/F高層13,31.0,高層,13,5356860,14097,380,361,4,KKT
7.0/F低層14,7.0,低層,14,5036238,11906,423,391,4,KKT
19.0/F中層14,19.0,中層,14,5441895,12865,423,326,3,KKT
31.0/F高層14,31.0,高層,14,5776911,13657,423,324,3,KKT
7.0/F低層15,7.0,低層,15,4957137,11719,423,335,4,KKT
19.0/F中層15,19.0,中層,15,5209668,12316,423,359,4,KKT
31.0/F高層15,31.0,高層,15,5666085,13395,423,339,4,KKT
7.0/F低層16,7.0,低層,16,4285205,12071,355,374,4,KKT
19.0/F中層16,19.0,中層,16,4644820,13084,355,400,4,KKT
31.0/F高層16,31.0,高層,16,4882315,13753,355,365,4,KKT
7.0/F低層2,7.0,低層,2,4908492,11604,423,322,4,KKT
19.0/F中層2,19.0,中層,2,5451624,12888,423,358,4,KKT
31.0/F高層2,31.0,高層,2,5666085,13395,423,339,4,KKT
7.0/F低層3,7.0,低層,3,4859001,11487,423,329,4,KKT
19.0/F中層3,19.0,中層,3,5451624,12888,423,358,4,KKT
31.0/F高層3,31.0,高層,3,5666085,13395,423,339,4,KKT
7.0/F低層4,7.0,低層,4,4446446,12851,346,395,3,KKT
19.0/F中層4,19.0,中層,4,4739162,13697,346,363,3,KKT
31.0/F高層4,31.0,高層,4,5027726,14531,346,327,3,KKT
7.0/F低層5,7.0,低層,5,4977240,13098,380,331,3,KKT
19.0/F中層5,19.0,中層,5,5208280,13706,380,344,3,KKT
31.0/F高層5,31.0,高層,5,5503540,14483,380,332,3,KKT
7.0/F低層6,7.0,低層,6,5155524,12188,423,388,4,KKT
19.0/F中層6,19.0,中層,6,5544261,13107,423,332,3,KKT
31.0/F高層6,31.0,高層,6,6005331,14197,423,354,3,KKT
7.0/F低層7,7.0,低層,7,4870845,11515,423,363,4,KKT
19.0/F中層7,19.0,中層,7,5158062,12194,423,378,4,KKT
31.0/F高層7,31.0,高層,7,5586561,13207,423,346,4,KKT
7.0/F低層8,7.0,低層,8,4276330,12046,355,398,4,KKT
19.0/F中層8,19.0,中層,8,4526250,12750,355,344,3,KKT
31.0/F高層8,31.0,高層,8,4813090,13558,355,347,3,KKT
7.0/F低層9,7.0,低層,9,4692240,12348,380,323,3,KKT
19.0/F中層9,19.0,中層,9,5153560,13562,380,356,3,KKT
31.0/F高層9,31.0,高層,9,5339000,14050,380,398,4,KKT
