,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,14016837,12011,1167,328,4,NPSK
8.0/F中層A,8.0,中層,A,14457963,12389,1167,350,4,NPSK
14.0/F高層A,14.0,高層,A,14916528,12848,1161,357,4,NPSK
3.0/F低層B,3.0,低層,B,11092302,12366,897,381,4,NPSK
8.0/F中層B,8.0,中層,B,10195302,11366,897,368,3,NPSK
14.0/F高層B,14.0,高層,B,10606500,11785,900,332,3,NPSK
3.0/F低層C,3.0,低層,C,9913239,11151,889,334,5,NPSK
8.0/F中層C,8.0,中層,C,10174605,11445,889,303,4,NPSK
14.0/F高層C,14.0,高層,C,10623550,11950,889,349,5,NPSK
3.0/F低層D,3.0,低層,D,14241150,12330,1155,332,3,NPSK
8.0/F中層D,8.0,中層,D,15705930,13705,1146,372,3,NPSK
14.0/F高層D,14.0,高層,D,15203265,13163,1155,339,3,NPSK
3.0/F低層E,3.0,低層,E,6731865,10437,645,118,2,NPSK
8.0/F中層E,8.0,中層,E,6929880,10744,645,122,2,NPSK
14.0/F高層E,14.0,高層,E,7173045,11121,645,110,2,NPSK
