,1,10,2,3,4,5,6,7,8,9
3.0,5754320,5019556,5164042,5429310,5460468,5402512,5538280,5302271,5124759,5384214
7.0,6114240,5089396,5208775,5511510,5545668,5550340,5624520,5460247,5206959,5567820
11.0,5950560,4988516,5303077,5497536,5628738,5574396,5763120,5428007,5138322,5608290
