,A,B,C,D,E,F,G,H
3.0,10530,10711,10397,10479,10746,10100,9986,10670
7.0,10718,10934,10640,10711,10985,10374,10174,10907
10.0,10970,11100,10820,10882,11162,10540,10380,10717
