,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,10325,10156,10287,10314,10314,10227,10227,10569,10555,10471,10293,10227,10314,10342,10587,10239,10087,10301,9841,10214,10297,10227,10325,10325
18.0,10617,10833,11143,11280,10603,11143,11660,11185,11166,11088,11173,11143,10603,10727,11201,11113,10617,10832,10372,11129,11086,11143,10617,10617
28.0,11247,11398,11590,11231,11231,11590,11991,11820,11856,11628,11627,11590,11231,11517,11830,11565,11297,11463,10983,11576,11541,11590,11247,11247
