,1,10,2,3,4,5,6,8,9
7.0,12474,11547,8977,12474,11547,11547,12474,12474,11547
18.0,12873,11917,9284,12873,11917,11917,12873,12873,11917
30.0,13309,12320,9609,13309,12320,12320,13309,13309,12320
