,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,8301366,14094,589
20.0/F中層A,20.0,中層,A,8604701,14609,589
33.0/F高層A,33.0,高層,A,8958101,15209,589
8.0/F低層B,8.0,低層,B,8559130,14507,590
20.0/F中層B,20.0,中層,B,9001040,15256,590
33.0/F高層B,33.0,高層,B,9417580,15962,590
8.0/F低層C,8.0,低層,C,8841740,14986,590
20.0/F中層C,20.0,中層,C,9203410,15599,590
33.0/F高層C,33.0,高層,C,9646500,16350,590
8.0/F低層D,8.0,低層,D,8627996,14404,599
20.0/F中層D,20.0,中層,D,9280906,15494,599
33.0/F高層D,33.0,高層,D,9142537,15263,599
8.0/F低層E,8.0,低層,E,9645440,15071,640
20.0/F中層E,20.0,中層,E,9308160,14544,640
33.0/F高層E,33.0,高層,E,9770240,15266,640
8.0/F低層F,8.0,低層,F,9162500,14660,625
20.0/F中層F,20.0,中層,F,9753750,15606,625
33.0/F高層F,33.0,高層,F,9604375,15367,625
8.0/F低層G,8.0,低層,G,9162500,14660,625
20.0/F中層G,20.0,中層,G,9753750,15606,625
33.0/F高層G,33.0,高層,G,9604375,15367,625
8.0/F低層H,8.0,低層,H,10018514,15703,638
20.0/F中層H,20.0,中層,H,10270524,16098,638
33.0/F高層H,33.0,高層,H,9837960,15420,638
