,1,10,11,12,2,3,4,5,6,7,8,9
4.0,10805,10633,10537,10727,10669,10669,10669,10633,10539,10669,10664,10669
10.0,11130,10926,10831,11022,11290,10963,10963,10926,10843,10963,10973,10963
15.0,11393,11170,11076,11267,11207,12856,11207,11170,11083,11207,11238,11207
