,11,16,19,20,22,24,5,7,8
9.0,3722086,4864065,4000500,4898313,4501323,4000500,4898313,4501323,4864065
20.0,3927195,4243265,3489960,4272882,4729025,3489960,4272882,3927195,4243265
29.0,4094649,4424655,3638931,4455768,4915085,3638931,4455768,4094649,4424655
