,1,2,3,4,5,6,7,8
3.0,14919,16460,17080,14918,14895,16918,17089,14970
8.0,15436,16826,17660,15434,15409,17491,17667,15492
13.0,15970,17468,18242,15957,15931,18067,18247,16047
