,A,B,C,D,E,F,G,H
8.0,20512,21268,21510,20875,19510,18225,18610,18415
22.0,21493,22012,22116,21009,19543,19062,19464,18957
35.0,21655,22483,23234,22557,20424,20205,20886,19271
