,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A,3.0,低層,A,6470134,11098,583,331,3,NYL
8.0/F中層A,8.0,中層,A,7443744,12768,583,341,3,NYL
14.0/F高層A,14.0,高層,A,8044234,13798,583,334,4,NYL
3.0/F低層B,3.0,低層,B,7231532,12404,583,356,3,NYL
8.0/F中層B,8.0,中層,B,7272925,12475,583,387,3,NYL
14.0/F高層B,14.0,高層,B,7946873,13631,583,373,4,NYL
3.0/F低層C,3.0,低層,C,6538969,12361,529,379,4,NYL
8.0/F中層C,8.0,中層,C,6917733,13077,529,364,4,NYL
14.0/F高層C,14.0,高層,C,9762166,18454,529,153,2,NYL
3.0/F低層D,3.0,低層,D,6573590,12403,530,379,4,NYL
8.0/F中層D,8.0,中層,D,7146520,13484,530,364,4,NYL
14.0/F高層D,14.0,高層,D,9030140,17038,530,155,2,NYL
