,A,B,C,D,E,F,G,H,J,K
5.0,5435472,5541120,5656560,5435472,4353531,4542824,5465344,5465344,4711256,4267331
14.0,5581296,5612160,5724048,5581296,4508260,4678828,5612160,5612160,4738844,4436714
23.0,5752992,5784432,5886256,5752992,4666437,4818704,5784432,5784432,4885012,4460419
