,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,5636608,12928,436,374,4,NYL
16.0/F中層A,16.0,中層,A,6030316,13831,436,382,4,NYL
23.0/F高層A,23.0,高層,A,6133212,14067,436,383,4,NYL
6.0/F低層B,6.0,低層,B,5661609,13577,417,348,3,NYL
16.0/F中層B,16.0,中層,B,5713311,13901,411,410,3,NYL
23.0/F高層B,23.0,高層,B,5951359,14551,409,357,3,NYL
6.0/F低層C,6.0,低層,C,9386137,14243,659,355,5,NYL
16.0/F中層C,16.0,中層,C,9581201,14539,659,345,5,NYL
23.0/F高層C,23.0,高層,C,10228998,15522,659,331,5,NYL
6.0/F低層D,6.0,低層,D,5509880,12995,424,391,3,NYL
16.0/F中層D,16.0,中層,D,6013980,13986,430,407,4,NYL
23.0/F高層D,23.0,高層,D,5963984,14066,424,368,3,NYL
6.0/F低層E,6.0,低層,E,5071932,14247,356,343,3,NYL
16.0/F中層E,16.0,中層,E,5111448,14358,356,362,3,NYL
23.0/F高層E,23.0,高層,E,5304756,14901,356,408,3,NYL
6.0/F低層F,6.0,低層,F,5028220,14164,355,421,3,NYL
16.0/F中層F,16.0,中層,F,5339288,14998,356,375,3,NYL
23.0/F高層F,23.0,高層,F,5514579,15447,357,346,3,NYL
6.0/F低層G,6.0,低層,G,5470659,12933,423,382,4,NYL
16.0/F中層G,16.0,中層,G,5632052,13159,428,407,4,NYL
23.0/F高層G,23.0,高層,G,5829086,13813,422,404,4,NYL
6.0/F低層H,6.0,低層,H,5454162,12894,423,397,3,NYL
16.0/F中層H,16.0,中層,H,5725305,13535,423,364,3,NYL
23.0/F高層H,23.0,高層,H,5969744,13948,428,329,3,NYL
6.0/F低層J,6.0,低層,J,5436704,13069,416,385,3,NYL
16.0/F中層J,16.0,中層,J,5523110,13471,410,425,3,NYL
23.0/F高層J,23.0,高層,J,5714856,14007,408,394,3,NYL
6.0/F低層K,6.0,低層,K,5762860,13402,430,368,4,NYL
16.0/F中層K,16.0,中層,K,5968400,13880,430,371,4,NYL
23.0/F高層K,23.0,高層,K,5777480,13436,430,351,3,NYL
