,A,B,C,D,E,F,G,H,J,K
5.0,9214,9202,9202,9214,9970,9436,9202,9202,9495,9628
14.0,9536,9523,9523,9536,10182,9769,7927,9523,9831,9968
23.0,9841,9828,9828,9841,10488,10084,9828,9828,10147,10289
