,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,645,601,601,535,539,432,432,645,601,601,539,535,432,432,645,645
22.0,639,597,597,535,530,426,429,639,597,597,535,535,429,429,645,639
34.0,634,597,597,535,530,426,426,634,594,594,530,530,426,426,645,634
