,A,B,C,D,E,F,G,H,J,K
7.0,6840234,5605688,5693776,6834324,6822170,4168632,5868500,5694744,4360951,6755500
20.0,7014579,5773152,6011280,7090818,7064660,5542229,6061616,5883020,4633377,6581450
33.0,7223793,5759600,6233436,7203108,7262310,5689200,6302164,6249408,4833213,6720100
