,1,10,11,12,13,15,16,17,18,2,3,4,5,6,7,8,9
3.0,370,280,280,280,280,280,395,340,370,330,340,282,250,280,280,280,280
7.0,370,280,280,280,280,280,395,340,370,330,340,282,250,280,280,280,280
11.0,370,280,280,280,280,280,395,340,370,330,340,282,250,280,280,280,280
