,A,B,C,D,E,F,G,H,J,K
5.0,8993,8864,8983,6890,9498,9239,9015,8983,9196,9495
15.0,9374,9343,9364,7165,9899,9627,9395,9364,9585,9894
24.0,9707,9607,9696,9707,10248,9964,9729,9696,9920,10243
