,A,B,C,D,E,F,G,H
6.0,5926580,7163200,7150176,5890764,5315954,7217664,7163200,5315954
16.0,6221820,7519584,7507744,6182616,5579295,7578192,7519584,5579295
24.0,6451236,7799600,7790128,6410580,5782296,7859392,7799600,5782296
