,A,B,C,D,E,F,G,H,J,K
4.0,7177408,7142480,7142480,7142480,5371122,5967236,7142480,7294032,6046128,5291387
10.0,7682976,7810848,7810848,7810848,5492233,6097916,7810848,7051904,6181648,5409050
16.0,7842816,7971280,7971280,7971280,5606879,6221820,7971280,7170896,6308456,5521110
