,1,10,2,3,4,5,6,7,8,9
7.0,5012099,7229146,8746845,4847288,7229146,7229146,4756261,8746845,4963177,7229146
18.0,5451996,7705586,9325410,5147236,7705586,7705586,4692502,9325410,5394252,7705586
29.0,5774801,8204186,9923970,5444377,8204186,8204186,5105532,9923970,5553850,8204186
