,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,2711880,7533,360
3.0/F中層A,3.0,中層,A,2723040,7564,360
4.0/F高層A,4.0,高層,A,2733840,7594,360
2.0/F低層B,2.0,低層,B,2711880,7533,360
3.0/F中層B,3.0,中層,B,2723040,7564,360
4.0/F高層B,4.0,高層,B,2733840,7594,360
2.0/F低層C,2.0,低層,C,2987446,7147,418
3.0/F中層C,3.0,中層,C,2999568,7176,418
4.0/F高層C,4.0,高層,C,3011690,7205,418
2.0/F低層D,2.0,低層,D,3041796,7107,428
3.0/F中層D,3.0,中層,D,3053780,7135,428
4.0/F高層D,4.0,高層,D,3066192,7164,428
2.0/F低層E,2.0,低層,E,3098330,7090,437
3.0/F中層E,3.0,中層,E,3119743,7139,437
4.0/F高層E,4.0,高層,E,3131979,7167,437
