,A,B,C,D,E,F,G,H
5.0,13336,11591,13078,12758,13358,13128,13228,13245
14.0,13815,13890,13449,13239,13818,13813,13750,13529
23.0,14223,14437,13855,13652,14059,14355,14055,13939
