,subjFloor,floorLv,unitNo,price,npsf,nfa
20.0/F低層A,20.0,低層,A,9701016,12648,767
40.0/F中層A,40.0,中層,A,10025457,13071,767
61.0/F高層A,61.0,高層,A,10605876,13756,771
20.0/F低層B,20.0,低層,B,12100200,13400,903
40.0/F中層B,40.0,中層,B,12780159,14153,903
61.0/F高層B,61.0,高層,B,12686271,14143,897
20.0/F低層C,20.0,低層,C,11839233,13111,903
40.0/F中層C,40.0,中層,C,13209987,14629,903
61.0/F高層C,61.0,高層,C,12530700,13923,900
20.0/F低層D,20.0,低層,D,9018386,11758,767
40.0/F中層D,40.0,中層,D,9936485,12955,767
61.0/F高層D,61.0,高層,D,10469935,13615,769
20.0/F低層E,20.0,低層,E,6193008,11864,522
40.0/F中層E,40.0,中層,E,6352740,12170,522
61.0/F高層E,61.0,高層,E,7001198,13438,521
20.0/F低層F,20.0,低層,F,6283323,11833,531
40.0/F中層F,40.0,中層,F,6469704,12184,531
61.0/F高層F,61.0,高層,F,6794704,12772,532
20.0/F低層G,20.0,低層,G,6358194,11974,531
40.0/F中層G,40.0,中層,G,6848838,12898,531
61.0/F高層G,61.0,高層,G,6899508,12969,532
20.0/F低層H,20.0,低層,H,6043194,11577,522
40.0/F中層H,40.0,中層,H,6487938,12429,522
61.0/F高層H,61.0,高層,H,6931116,13278,522
