,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,13048860,17445,748
13.0/F中層A,13.0,中層,A,13493920,18040,748
21.0/F高層A,21.0,高層,A,13855204,18523,748
6.0/F低層B,6.0,低層,B,12213054,17934,681
13.0/F中層B,13.0,中層,B,11869149,17429,681
21.0/F高層B,21.0,高層,B,12668643,18603,681
6.0/F低層C,6.0,低層,C,6009630,18211,330
13.0/F中層C,13.0,中層,C,6246570,18929,330
21.0/F高層C,21.0,高層,C,6152190,18643,330
6.0/F低層D,6.0,低層,D,5590104,17917,312
13.0/F中層D,13.0,中層,D,5919888,18974,312
21.0/F高層D,21.0,高層,D,6156072,19731,312
6.0/F低層E,6.0,低層,E,5795760,18696,310
13.0/F中層E,13.0,中層,E,5948590,19189,310
21.0/F高層E,21.0,高層,E,6091500,19650,310
6.0/F低層F,6.0,低層,F,5873880,18948,310
13.0/F中層F,13.0,中層,F,6060810,19551,310
21.0/F高層F,21.0,高層,F,6146060,19826,310
6.0/F低層G,6.0,低層,G,5942040,19045,312
13.0/F中層G,13.0,中層,G,6125496,19633,312
21.0/F高層G,21.0,高層,G,6334848,20304,312
6.0/F低層H,6.0,低層,H,5860075,18031,325
13.0/F中層H,13.0,中層,H,6329700,19476,325
21.0/F高層H,21.0,高層,H,6461000,19880,325
