,A,B,C,D,E,F,G,H
7.0,7494324,10615374,9972392,7660568,7631656,10623735,10423899,7800124
18.0,7821808,10874929,10230007,7810688,7887972,10781380,10754938,7864620
30.0,8109816,11390635,10630656,8180984,8328324,11078983,11246816,8203780
