,A,B,C,D,E,F,G,H
3.0,8137500,6112503,6149559,8093250,8023820,8056430,8081015,8108920
7.0,8256000,6202248,6239883,8211750,8140000,8197980,8197980,8225840
10.0,8341500,6264780,6303573,8298000,8225100,8283655,8283655,8310940
