,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,9377816,14252,658,361,4,KLCK
10.0/F中層A,10.0,中層,A,9142252,13894,658,366,3,KLCK
17.0/F高層A,17.0,高層,A,9662072,14684,658,339,3,KLCK
4.0/F低層B,4.0,低層,B,8244834,16262,507,381,3,KLCK
10.0/F中層B,10.0,中層,B,8363472,16496,507,442,3,KLCK
17.0/F高層B,17.0,高層,B,8675784,17112,507,377,3,KLCK
4.0/F低層C,4.0,低層,C,9751876,13582,718,326,3,KLCK
10.0/F中層C,10.0,中層,C,7829601,15443,507,426,3,KLCK
17.0/F高層C,17.0,高層,C,8009586,15798,507,421,3,KLCK
4.0/F低層D,4.0,低層,D,10131806,14351,706,327,3,KLCK
10.0/F中層D,10.0,中層,D,10160046,14391,706,352,3,KLCK
17.0/F高層D,17.0,高層,D,10454448,14808,706,383,3,KLCK
