,subjFloor,floorLv,unitNo,price,npsf,nfa
2.0/F低層A,2.0,低層,A,6068205,12259,495
4.0/F中層A,4.0,中層,A,6144435,12413,495
6.0/F高層A,6.0,高層,A,6307785,12743,495
2.0/F低層B,2.0,低層,B,6014536,13336,451
4.0/F中層B,4.0,中層,B,6012732,13332,451
6.0/F高層B,6.0,高層,B,5945984,13184,451
2.0/F低層C,2.0,低層,C,7000408,11987,584
4.0/F中層C,4.0,中層,C,7081584,12126,584
6.0/F高層C,6.0,高層,C,7162176,12264,584
2.0/F低層D,2.0,低層,D,5934300,13100,453
4.0/F中層D,4.0,中層,D,6001344,13248,453
6.0/F高層D,6.0,高層,D,5883564,12988,453
2.0/F低層E,2.0,低層,E,5608680,12747,440
4.0/F中層E,4.0,中層,E,5595480,12717,440
6.0/F高層E,6.0,高層,E,5606920,12743,440
2.0/F低層F,2.0,低層,F,5511030,11247,490
4.0/F中層F,4.0,中層,F,5577180,11382,490
6.0/F高層F,6.0,高層,F,5635980,11502,490
2.0/F低層G,2.0,低層,G,5206979,12731,409
4.0/F中層G,4.0,中層,G,5275282,12898,409
6.0/F高層G,6.0,高層,G,5303094,12966,409
2.0/F低層H,2.0,低層,H,5729820,13172,435
4.0/F中層H,4.0,中層,H,5805510,13346,435
6.0/F高層H,6.0,高層,H,5867280,13488,435
