,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,3669160,11836,310,339,3,NYL
8.0/F中層A,8.0,中層,A,3758440,12124,310,345,3,NYL
10.0/F高層A,10.0,高層,A,3748520,12092,310,367,4,NYL
5.0/F低層B,5.0,低層,B,3612740,11654,310,381,4,NYL
8.0/F中層B,8.0,中層,B,3727440,12024,310,335,4,NYL
10.0/F高層B,10.0,高層,B,3763710,12141,310,326,4,NYL
5.0/F低層C,5.0,低層,C,3455738,12083,286,301,4,NYL
8.0/F中層C,8.0,中層,C,3509792,12272,286,303,4,NYL
10.0/F高層C,10.0,高層,C,3544112,12392,286,295,4,NYL
5.0/F低層D,5.0,低層,D,3438578,12023,286,383,4,NYL
8.0/F中層D,8.0,中層,D,3493776,12216,286,332,3,NYL
10.0/F高層D,10.0,高層,D,3526094,12329,286,376,4,NYL
