,1,2,3,4,5,6,7,8
4.0,13419,12965,13460,13919,13576,13108,12265,13870
10.0,14243,13676,13823,14182,13994,13537,12504,14511
17.0,14757,13830,14326,14717,14494,13015,12894,14664
