,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,7145,7139,8131,7145,7145,7230,7139,7142,7214,7145,7058,7139,7225,7014,6939,7049,7214,7287
18.0,7545,7545,7636,7545,7545,7636,7545,7548,7620,7545,7379,7545,7642,7401,7327,7556,7620,7676
28.0,7872,7893,7962,7872,7872,7962,7893,7878,7947,7872,7776,8476,7941,7707,7650,7764,7947,8002
