,1,10,2,3,4,5,6,7,8,9
7.0,11971,11036,11429,11923,11018,10600,12029,11393,11807,10991
18.0,12817,11292,11710,12718,11471,11141,12854,11853,12600,11249
29.0,13690,11918,12351,13490,12076,11569,13711,12469,13366,11691
