,1,2,3,4,5,6,7,8
6.0,15274,15314,15389,15389,15182,15022,15337,15389
13.0,15924,15973,16051,16051,15921,15299,16102,16051
20.0,16570,16625,16705,16705,16566,16425,16756,16705
