,A,B,C,D,E,F,G,H
7.0,15820,15582,15898,15685,15816,15549,15419,15813
14.0,16552,16291,16629,16408,16539,16302,16161,16540
21.0,17282,16982,17358,17129,17261,17040,16889,17266
