,A,B,C,D,E,F,G,H
5.0,10848,9919,11054,10200,11529,10664,10149,10804
14.0,11237,10304,11280,10475,11679,10966,10504,11333
23.0,11617,10580,11188,10806,12065,10772,10768,11708
