,1,10,11,12,2,3,4,5,6,7,8,9
4.0,12293,12582,12582,11968,12928,12958,13357,12563,12410,11968,12641,12582
8.0,12604,12902,12902,12770,13267,13262,13693,12884,12725,12268,12991,12902
11.0,12459,13139,13139,12484,13191,13503,13600,13122,12591,12484,13108,13139
