,A,B,C,D,E,F,G,H,J,K
6.0,8286,7778,7702,7714,7795,8268,7733,7714,7714,7714
16.0,8623,8175,8027,8040,7993,8608,8060,8040,8040,8040
25.0,8702,8343,8119,8108,8254,8739,8155,8108,8108,8108
