,A,B,C,D,E,F,G,H
6.0,13282139,13704488,13549352,13020700,13071296,12616636,12484892,13355004
15.0,14076751,14364624,14228880,13807640,13852452,13316168,13238840,14000051
24.0,14773187,15057888,16917904,14385140,14622152,14210452,14476088,14796197
