,A,B,C,D,E,F,G,H,J,K
6.0,8834,9015,9031,9213,8793,9607,8993,9040,8913,8884
16.0,8985,9351,9255,9365,9189,9970,9346,9247,9262,8843
26.0,10431,10243,10424,10533,9601,10527,10543,10447,10461,9164
