,A,B,C,D,E,F,G,H
12.0,17102,16128,16407,16695,15912,15621,16185,16739
26.0,18121,16926,17524,18322,17070,16851,16654,16647
41.0,18872,16565,17835,16580,18284,18403,17471,17768
