,1,10,2,3,4,5,6,8,9
6.0,6061500,5297364,5815680,5838720,5616970,5212200,8138340,8217937,4971865
8.0,6134000,5360856,5885760,5908800,5683710,5274834,8255520,8316035,5030720
11.0,6241000,5454540,5988480,5014514,4895163,3856014,8381520,8461908,5119200
