,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
14.0/F低層A,14.0,低層,A,67148950,33275,2018,299,5,KHMT
31.0/F中層A,31.0,中層,A,78365350,38227,2050,227,5,KHMT
58.0/F高層A,58.0,高層,A,,,,,,KHMT
14.0/F低層B,14.0,低層,B,30046350,28725,1046,338,4,KHMT
31.0/F中層B,31.0,中層,B,33899814,32409,1046,358,5,KHMT
58.0/F高層B,58.0,高層,B,,,,,,KHMT
14.0/F低層C,14.0,低層,C,43329770,31790,1363,373,3,KHMT
31.0/F中層C,31.0,中層,C,83480310,38810,2151,281,4,KHMT
58.0/F高層C,58.0,高層,C,,,,,,KHMT
14.0/F低層D,14.0,低層,D,25312500,28125,900,369,3,KHMT
31.0/F中層D,31.0,中層,D,28285200,31428,900,344,3,KHMT
58.0/F高層D,58.0,高層,D,,,,,,KHMT
