,A,B,C,D,E,F,G,H
3.0,18828,19217,19151,18395,17202,16112,15709,15630
8.0,19568,19977,19906,19110,17827,16691,16488,16136
13.0,16671,17588,16140,18929,17633,15737,17170,16726
