,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,7069970,11983,590
20.0/F中層A,20.0,中層,A,7320720,12408,590
32.0/F高層A,32.0,高層,A,7442850,12615,590
7.0/F低層B,7.0,低層,B,7066233,11997,589
20.0/F中層B,20.0,中層,B,6755830,11470,589
32.0/F高層B,32.0,高層,B,6974938,11842,589
7.0/F低層C,7.0,低層,C,7054864,11917,592
20.0/F中層C,20.0,中層,C,7391120,12485,592
32.0/F高層C,32.0,高層,C,7941088,13414,592
7.0/F低層D,7.0,低層,D,5306576,10964,484
20.0/F中層D,20.0,中層,D,5641020,11655,484
32.0/F高層D,32.0,高層,D,5788640,11960,484
7.0/F低層E,7.0,低層,E,5171138,11998,431
20.0/F中層E,20.0,中層,E,5776693,13403,431
32.0/F高層E,32.0,高層,E,6122786,14206,431
7.0/F低層F,7.0,低層,F,6976160,11824,590
20.0/F中層F,20.0,中層,F,7187970,12183,590
32.0/F高層F,32.0,高層,F,7534890,12771,590
7.0/F低層G,7.0,低層,G,7075068,12012,589
20.0/F中層G,20.0,中層,G,7423756,12604,589
32.0/F高層G,32.0,高層,G,6758775,11475,589
7.0/F低層H,7.0,低層,H,7055456,11918,592
20.0/F中層H,20.0,中層,H,6777808,11449,592
32.0/F高層H,32.0,高層,H,7550960,12755,592
7.0/F低層J,7.0,低層,J,6035480,12470,484
20.0/F中層J,20.0,中層,J,6352500,13125,484
32.0/F高層J,32.0,高層,J,5594556,11559,484
7.0/F低層K,7.0,低層,K,5144847,11937,431
20.0/F中層K,20.0,中層,K,5839188,13548,431
32.0/F高層K,32.0,高層,K,6230105,14455,431
