,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8
7.0,6393,6643,6578,6790,6790,7716,7351,6360,6583,6616,7066,6748,7814,7705,6922
22.0,7301,6467,6758,7327,7288,7763,7833,6526,7518,6725,7178,6986,8287,7794,7471
34.0,6562,6829,6825,7162,7341,8258,8205,6635,6823,6850,7709,7194,8688,8207,7734
