,1,10,11,12,2,3,4,5,6,7,8,9
4.0,4098255,3927625,3927625,4926175,3927625,3557370,3545685,3927625,4124130,4981000,3927625,3976700
8.0,4206930,4031625,4031625,5054950,4031625,3650850,3640020,4031625,4233495,5113600,4031625,4083300
11.0,4289040,4109950,4109950,5153125,4338750,3721530,3711270,4109950,4316295,5213475,4109950,4160650
