,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,10444,10017,10872,10427,10280,10872,9993,10567,9241,10427,10872,9835,10567,11866,10148,10214,10822,10567
18.0,11016,10570,11481,10992,10846,11481,10543,11134,9700,10992,11481,10385,11134,12456,10707,10784,11427,11134
28.0,11540,11082,10250,10341,10344,10250,11050,10397,10116,10341,10250,10899,10397,12992,11225,11310,10199,10397
