,1,2,3,4,5,6,7,8
4.0,10758,10758,10967,10808,10712,10758,10823,10794
10.0,11063,11063,11288,11123,11016,11063,11133,11104
16.0,11373,11373,11609,11438,11326,11373,11448,11419
