,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,4128000,4003332,4150506,3644718,3790787,2666847,2666664,4180245,4023094,3935388,3927154,3667356,2662084,3439752,4177020,4060275
20.0,4453725,3544412,4349608,3745000,3869481,2819388,2811237,4420200,4300140,4224448,4109335,3821505,2795364,2812768,4425990,4259200
33.0,4549830,3696448,4590988,3898071,3812049,3047616,3208062,4516236,4277792,4299104,3788154,3865149,3063366,3228015,4485975,4401920
